Station_ID,Station_Name,Operator,State,City,Address,Latitude,Longitude,Charger_Type,Power_kW,Available_Chargers,Charging_Cost_per_Unit,Estimated_Waiting_Time_Min,Status,Route_Name,Route_Order,Has_Food_Court,Has_Cafe,Has_Washroom,Review_Rating,Review_Count,Division,Data_Source
EV112,Nashik EV Charging Station 112,Ather Grid,Maharashtra,Nashik,"Sector 46, Nashik",19.947603,73.850314,DC Fast,22,4,13.46,7.0,Available,,,False,True,True,3.1,198,Nashik,ORIGINAL_UPLOAD
EV113,Chandrapur EV Charging Station 113,ChargeZone,Maharashtra,Chandrapur,"Sector 33, Chandrapur",20.018452,79.271706,CCS2,120,5,8.17,12.0,Available,,,False,False,False,4.1,221,Other,ORIGINAL_UPLOAD
EV114,Chhatrapati Sambhajinagar EV Charging Station 114,Statiq,Maharashtra,Chhatrapati Sambhajinagar,"Sector 26, Chhatrapati Sambhajinagar",19.851793,75.27094,Type 2,22,7,16.05,24.0,Available,Pune-Nagpur,2,True,True,False,4.4,67,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV115,Nagpur EV Charging Station 115,Statiq,Maharashtra,Nagpur,"Sector 28, Nagpur",21.148041,79.054025,DC Fast,7,3,11.89,29.0,Available,Pune-Nagpur,5,False,False,True,4.9,157,Other,ORIGINAL_UPLOAD
EV116,Pune EV Charging Station 116,Statiq,Maharashtra,Pune,"Sector 23, Pune",18.573735,73.857923,CCS2,7,7,13.56,18.0,Busy,Pune-Nagpur,1,True,False,True,3.6,13,Pune,ORIGINAL_UPLOAD
EV117,Mumbai EV Charging Station 117,ChargeZone,Maharashtra,Mumbai,"Sector 12, Mumbai",19.116223,72.828366,CCS2,7,8,14.15,10.0,Busy,,,True,False,False,3.5,42,Other,ORIGINAL_UPLOAD
EV118,Pune EV Charging Station 118,ChargeZone,Maharashtra,Pune,"Sector 40, Pune",18.502086,73.827174,Type 2,7,8,8.28,35.0,Maintenance,Pune-Nagpur,1,False,True,False,3.6,233,Pune,ORIGINAL_UPLOAD
EV119,Chandrapur EV Charging Station 119,Ather Grid,Maharashtra,Chandrapur,"Sector 10, Chandrapur",19.972447,79.302326,DC Fast,120,1,16.57,17.0,Maintenance,,,True,False,True,5.0,212,Other,ORIGINAL_UPLOAD
EV120,Mumbai EV Charging Station 120,Statiq,Maharashtra,Mumbai,"Sector 24, Mumbai",19.032983,72.85944,Type 2,60,4,8.46,1.0,Available,,,True,False,False,4.0,143,Other,ORIGINAL_UPLOAD
EV121,Chandrapur EV Charging Station 121,ChargeZone,Maharashtra,Chandrapur,"Sector 13, Chandrapur",20.005318,79.358772,AC,60,5,9.04,11.0,Maintenance,,,True,True,True,4.0,149,Other,ORIGINAL_UPLOAD
EV122,Pune EV Charging Station 122,Jio-bp,Maharashtra,Pune,"Sector 33, Pune",18.533324,73.797467,DC Fast,22,6,12.0,18.0,Maintenance,Pune-Nagpur,1,True,True,True,3.2,156,Pune,ORIGINAL_UPLOAD
EV123,Nagpur EV Charging Station 123,Jio-bp,Maharashtra,Nagpur,"Sector 22, Nagpur",21.095542,79.056784,CCS2,30,6,12.31,24.0,Busy,Pune-Nagpur,5,True,True,True,3.1,155,Other,ORIGINAL_UPLOAD
EV124,Pune EV Charging Station 124,Statiq,Maharashtra,Pune,"Sector 47, Pune",18.57457,73.91823,Type 2,30,3,13.43,36.0,Busy,Pune-Nagpur,1,True,False,True,4.5,250,Pune,ORIGINAL_UPLOAD
EV125,Mumbai EV Charging Station 125,Ather Grid,Maharashtra,Mumbai,"Sector 9, Mumbai",19.123569,72.854736,DC Fast,30,6,15.96,26.0,Maintenance,,,False,True,True,4.0,77,Other,ORIGINAL_UPLOAD
EV126,Akola EV Charging Station 126,Jio-bp,Maharashtra,Akola,"Sector 21, Akola",20.724591,77.038534,DC Fast,30,1,8.11,44.0,Busy,Pune-Nagpur,3,True,True,True,4.4,137,Other,ORIGINAL_UPLOAD
EV127,Kolhapur EV Charging Station 127,ChargeZone,Maharashtra,Kolhapur,"Sector 11, Kolhapur",16.636657,74.286916,CCS2,60,3,17.55,37.0,Busy,,,False,False,True,4.5,51,Pune,ORIGINAL_UPLOAD
EV128,Pune EV Charging Station 128,Tata Power,Maharashtra,Pune,"Sector 41, Pune",18.474606,73.777671,CCS2,22,1,11.2,11.0,Busy,Pune-Nagpur,1,False,False,True,3.1,211,Pune,ORIGINAL_UPLOAD
EV129,Chhatrapati Sambhajinagar EV Charging Station 129,Statiq,Maharashtra,Chhatrapati Sambhajinagar,"Sector 48, Chhatrapati Sambhajinagar",19.85362,75.298678,Type 2,30,6,15.23,20.0,Available,Pune-Nagpur,2,False,False,True,3.7,54,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV130,Solapur EV Charging Station 130,Ather Grid,Maharashtra,Solapur,"Sector 27, Solapur",17.639282,75.94107,CCS2,22,3,9.76,5.0,Available,,,False,False,True,3.7,84,Pune,ORIGINAL_UPLOAD
EV131,Nagpur EV Charging Station 131,ChargeZone,Maharashtra,Nagpur,"Sector 39, Nagpur",21.086528,79.110197,DC Fast,30,1,14.03,21.0,Maintenance,Pune-Nagpur,5,False,False,True,4.3,110,Other,ORIGINAL_UPLOAD
EV132,Solapur EV Charging Station 132,Statiq,Maharashtra,Solapur,"Sector 30, Solapur",17.692098,75.969738,CCS2,60,3,12.97,28.0,Busy,,,False,False,False,3.2,22,Pune,ORIGINAL_UPLOAD
EV133,Nagpur EV Charging Station 133,Jio-bp,Maharashtra,Nagpur,"Sector 10, Nagpur",21.069097,79.018767,DC Fast,120,5,14.32,3.0,Busy,Pune-Nagpur,5,False,False,True,4.3,163,Other,ORIGINAL_UPLOAD
EV134,Nagpur EV Charging Station 134,Tata Power,Maharashtra,Nagpur,"Sector 9, Nagpur",21.16746,79.131123,DC Fast,7,6,12.83,8.0,Busy,Pune-Nagpur,5,True,True,False,4.6,197,Other,ORIGINAL_UPLOAD
EV135,Akola EV Charging Station 135,Jio-bp,Maharashtra,Akola,"Sector 1, Akola",20.661257,76.981071,Type 2,60,2,15.41,23.0,Available,Pune-Nagpur,3,True,True,True,5.0,132,Other,ORIGINAL_UPLOAD
EV136,Kolhapur EV Charging Station 136,Ather Grid,Maharashtra,Kolhapur,"Sector 14, Kolhapur",16.734415,74.259528,Type 2,120,6,10.65,17.0,Busy,,,False,False,False,4.2,8,Pune,ORIGINAL_UPLOAD
EV137,Chhatrapati Sambhajinagar EV Charging Station 137,Statiq,Maharashtra,Chhatrapati Sambhajinagar,"Sector 31, Chhatrapati Sambhajinagar",19.797689,75.339035,Type 2,60,7,9.35,5.0,Available,Pune-Nagpur,2,True,True,True,4.4,183,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV138,Amravati EV Charging Station 138,Jio-bp,Maharashtra,Amravati,"Sector 47, Amravati",20.86396,77.716137,AC,7,7,12.34,24.0,Maintenance,Pune-Nagpur,4,False,True,True,3.9,135,Other,ORIGINAL_UPLOAD
EV139,Kolhapur EV Charging Station 139,Statiq,Maharashtra,Kolhapur,"Sector 7, Kolhapur",16.768706,74.272707,CCS2,22,1,11.99,33.0,Maintenance,,,True,False,False,4.0,227,Pune,ORIGINAL_UPLOAD
EV140,Solapur EV Charging Station 140,Ather Grid,Maharashtra,Solapur,"Sector 44, Solapur",17.688127,75.834743,CCS2,30,3,10.01,1.0,Available,,,False,True,False,3.8,60,Pune,ORIGINAL_UPLOAD
EV141,Akola EV Charging Station 141,Statiq,Maharashtra,Akola,"Sector 33, Akola",20.675822,77.035494,CCS2,60,1,11.75,28.0,Maintenance,Pune-Nagpur,3,True,False,True,3.0,172,Other,ORIGINAL_UPLOAD
EV142,Kolhapur EV Charging Station 142,ChargeZone,Maharashtra,Kolhapur,"Sector 1, Kolhapur",16.694483,74.31506,AC,30,7,17.52,36.0,Busy,,,True,False,True,3.9,66,Pune,ORIGINAL_UPLOAD
EV143,Solapur EV Charging Station 143,ChargeZone,Maharashtra,Solapur,"Sector 31, Solapur",17.637959,75.967284,Type 2,7,1,9.24,0.0,Maintenance,,,True,False,True,3.6,153,Pune,ORIGINAL_UPLOAD
EV144,Akola EV Charging Station 144,Jio-bp,Maharashtra,Akola,"Sector 27, Akola",20.751764,76.951413,AC,22,2,10.53,37.0,Busy,Pune-Nagpur,3,True,True,True,4.6,188,Other,ORIGINAL_UPLOAD
EV145,Solapur EV Charging Station 145,Tata Power,Maharashtra,Solapur,"Sector 30, Solapur",17.586138,75.963615,CCS2,7,3,11.21,42.0,Maintenance,,,True,True,True,3.9,207,Pune,ORIGINAL_UPLOAD
EV146,Chandrapur EV Charging Station 146,Jio-bp,Maharashtra,Chandrapur,"Sector 46, Chandrapur",19.945661,79.240759,Type 2,22,6,17.29,19.0,Available,,,True,False,True,3.5,101,Other,ORIGINAL_UPLOAD
EV147,Chandrapur EV Charging Station 147,Ather Grid,Maharashtra,Chandrapur,"Sector 9, Chandrapur",19.89071,79.335069,Type 2,22,7,16.39,23.0,Available,,,False,False,False,3.7,61,Other,ORIGINAL_UPLOAD
EV148,Mumbai EV Charging Station 148,Tata Power,Maharashtra,Mumbai,"Sector 18, Mumbai",19.037657,72.857682,AC,7,4,8.97,29.0,Available,,,False,False,True,4.3,249,Other,ORIGINAL_UPLOAD
EV149,Pune EV Charging Station 149,Statiq,Maharashtra,Pune,"Sector 6, Pune",18.50945,73.838822,AC,30,1,15.14,2.0,Busy,Pune-Nagpur,1,False,True,False,4.3,12,Pune,ORIGINAL_UPLOAD
EV150,Pune EV Charging Station 150,Jio-bp,Maharashtra,Pune,"Sector 20, Pune",18.55889,73.826382,Type 2,7,8,11.65,33.0,Maintenance,Pune-Nagpur,1,False,True,False,4.0,128,Pune,ORIGINAL_UPLOAD
EV151,Nashik EV Charging Station 151,Statiq,Maharashtra,Nashik,"Sector 41, Nashik",20.054924,73.781065,Type 2,60,1,16.78,15.0,Busy,,,False,False,False,3.7,157,Nashik,ORIGINAL_UPLOAD
EV152,Chhatrapati Sambhajinagar EV Charging Station 152,Jio-bp,Maharashtra,Chhatrapati Sambhajinagar,"Sector 30, Chhatrapati Sambhajinagar",19.913064,75.371461,CCS2,22,3,15.52,28.0,Available,Pune-Nagpur,2,False,True,True,4.8,202,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV153,Amravati EV Charging Station 153,Ather Grid,Maharashtra,Amravati,"Sector 30, Amravati",20.92628,77.777919,AC,22,6,15.42,37.0,Busy,Pune-Nagpur,4,False,False,False,3.9,164,Other,ORIGINAL_UPLOAD
EV154,Nagpur EV Charging Station 154,Statiq,Maharashtra,Nagpur,"Sector 43, Nagpur",21.066876,79.008974,CCS2,30,2,8.19,4.0,Busy,Pune-Nagpur,5,False,False,False,4.5,174,Other,ORIGINAL_UPLOAD
EV155,Kolhapur EV Charging Station 155,ChargeZone,Maharashtra,Kolhapur,"Sector 36, Kolhapur",16.759036,74.234161,CCS2,60,4,9.75,8.0,Maintenance,,,False,False,True,4.5,158,Pune,ORIGINAL_UPLOAD
EV156,Chandrapur EV Charging Station 156,Tata Power,Maharashtra,Chandrapur,"Sector 17, Chandrapur",19.949841,79.257154,Type 2,120,7,14.95,19.0,Maintenance,,,True,True,True,4.4,177,Other,ORIGINAL_UPLOAD
EV157,Akola EV Charging Station 157,Jio-bp,Maharashtra,Akola,"Sector 2, Akola",20.625378,77.069701,DC Fast,22,6,15.91,25.0,Available,Pune-Nagpur,3,True,False,False,3.5,126,Other,ORIGINAL_UPLOAD
EV158,Nashik EV Charging Station 158,ChargeZone,Maharashtra,Nashik,"Sector 24, Nashik",19.975977,73.742883,CCS2,30,2,14.77,34.0,Busy,,,False,False,False,4.8,101,Nashik,ORIGINAL_UPLOAD
EV159,Akola EV Charging Station 159,Tata Power,Maharashtra,Akola,"Sector 34, Akola",20.643177,76.965458,AC,60,6,11.39,25.0,Maintenance,Pune-Nagpur,3,False,True,False,3.6,100,Other,ORIGINAL_UPLOAD
EV160,Solapur EV Charging Station 160,Jio-bp,Maharashtra,Solapur,"Sector 29, Solapur",17.668926,75.887882,Type 2,60,5,11.35,27.0,Busy,,,False,False,True,4.6,249,Pune,ORIGINAL_UPLOAD
EV161,Solapur EV Charging Station 161,ChargeZone,Maharashtra,Solapur,"Sector 43, Solapur",17.594673,75.871768,AC,22,7,15.38,28.0,Available,,,False,True,False,4.4,235,Pune,ORIGINAL_UPLOAD
EV162,Solapur EV Charging Station 162,Jio-bp,Maharashtra,Solapur,"Sector 21, Solapur",17.647101,75.945886,Type 2,7,4,15.11,42.0,Busy,,,True,True,True,3.0,83,Pune,ORIGINAL_UPLOAD
EV163,Nagpur EV Charging Station 163,Jio-bp,Maharashtra,Nagpur,"Sector 19, Nagpur",21.092034,79.080619,Type 2,22,6,10.86,14.0,Available,Pune-Nagpur,5,False,True,False,3.4,227,Other,ORIGINAL_UPLOAD
EV164,Nashik EV Charging Station 164,Statiq,Maharashtra,Nashik,"Sector 8, Nashik",20.054791,73.81742,DC Fast,22,7,16.93,40.0,Available,,,False,False,True,3.8,40,Nashik,ORIGINAL_UPLOAD
EV165,Kolhapur EV Charging Station 165,Ather Grid,Maharashtra,Kolhapur,"Sector 5, Kolhapur",16.769037,74.170259,Type 2,120,6,10.76,22.0,Available,,,False,False,False,3.2,47,Pune,ORIGINAL_UPLOAD
EV166,Amravati EV Charging Station 166,Tata Power,Maharashtra,Amravati,"Sector 24, Amravati",20.985172,77.843502,CCS2,60,6,15.43,44.0,Busy,Pune-Nagpur,4,False,False,True,3.2,80,Other,ORIGINAL_UPLOAD
EV167,Chhatrapati Sambhajinagar EV Charging Station 167,Ather Grid,Maharashtra,Chhatrapati Sambhajinagar,"Sector 30, Chhatrapati Sambhajinagar",19.951497,75.383612,DC Fast,22,4,10.72,43.0,Busy,Pune-Nagpur,2,True,True,False,4.2,99,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV168,Chandrapur EV Charging Station 168,ChargeZone,Maharashtra,Chandrapur,"Sector 15, Chandrapur",19.884784,79.315361,CCS2,120,5,10.17,38.0,Maintenance,,,True,False,True,4.5,121,Other,ORIGINAL_UPLOAD
EV169,Chandrapur EV Charging Station 169,Statiq,Maharashtra,Chandrapur,"Sector 22, Chandrapur",19.929606,79.324372,Type 2,22,1,17.12,21.0,Available,,,True,True,False,5.0,247,Other,ORIGINAL_UPLOAD
EV170,Akola EV Charging Station 170,Ather Grid,Maharashtra,Akola,"Sector 5, Akola",20.777837,76.993148,CCS2,120,5,9.74,26.0,Busy,Pune-Nagpur,3,False,False,True,3.3,113,Other,ORIGINAL_UPLOAD
EV171,Chandrapur EV Charging Station 171,Tata Power,Maharashtra,Chandrapur,"Sector 9, Chandrapur",20.035308,79.314245,CCS2,60,3,8.11,23.0,Maintenance,,,False,False,True,3.4,88,Other,ORIGINAL_UPLOAD
EV172,Nagpur EV Charging Station 172,Statiq,Maharashtra,Nagpur,"Sector 8, Nagpur",21.185448,79.105776,DC Fast,22,6,15.84,30.0,Available,Pune-Nagpur,5,True,False,True,3.7,151,Other,ORIGINAL_UPLOAD
EV173,Solapur EV Charging Station 173,Jio-bp,Maharashtra,Solapur,"Sector 20, Solapur",17.713962,75.930103,CCS2,60,5,17.91,6.0,Maintenance,,,False,False,True,4.4,69,Pune,ORIGINAL_UPLOAD
EV174,Chandrapur EV Charging Station 174,Tata Power,Maharashtra,Chandrapur,"Sector 15, Chandrapur",19.985242,79.371678,AC,120,1,15.52,39.0,Busy,,,False,False,False,3.2,10,Other,ORIGINAL_UPLOAD
EV175,Nashik EV Charging Station 175,Jio-bp,Maharashtra,Nashik,"Sector 5, Nashik",20.072793,73.789953,DC Fast,7,7,13.67,26.0,Busy,,,False,True,True,3.6,68,Nashik,ORIGINAL_UPLOAD
EV176,Akola EV Charging Station 176,ChargeZone,Maharashtra,Akola,"Sector 1, Akola",20.691014,77.018565,DC Fast,120,4,13.21,6.0,Maintenance,Pune-Nagpur,3,False,True,False,4.9,250,Other,ORIGINAL_UPLOAD
EV177,Nashik EV Charging Station 177,Jio-bp,Maharashtra,Nashik,"Sector 41, Nashik",20.02687,73.843219,Type 2,60,4,15.43,2.0,Busy,,,True,False,False,3.3,177,Nashik,ORIGINAL_UPLOAD
EV178,Kolhapur EV Charging Station 178,Ather Grid,Maharashtra,Kolhapur,"Sector 27, Kolhapur",16.69023,74.211829,Type 2,120,5,17.96,10.0,Busy,,,True,False,True,4.0,64,Pune,ORIGINAL_UPLOAD
EV179,Pune EV Charging Station 179,Ather Grid,Maharashtra,Pune,"Sector 13, Pune",18.494158,73.779581,CCS2,30,1,15.54,12.0,Available,Pune-Nagpur,1,False,False,True,4.2,74,Pune,ORIGINAL_UPLOAD
EV180,Akola EV Charging Station 180,Tata Power,Maharashtra,Akola,"Sector 20, Akola",20.696579,76.95487,DC Fast,120,4,8.32,13.0,Busy,Pune-Nagpur,3,False,False,True,4.4,43,Other,ORIGINAL_UPLOAD
EV181,Solapur EV Charging Station 181,Statiq,Maharashtra,Solapur,"Sector 31, Solapur",17.662303,75.894172,Type 2,30,7,17.37,18.0,Busy,,,True,False,True,4.9,122,Pune,ORIGINAL_UPLOAD
EV182,Mumbai EV Charging Station 182,Statiq,Maharashtra,Mumbai,"Sector 18, Mumbai",19.146719,72.858402,CCS2,30,5,10.88,40.0,Available,,,True,True,True,3.8,120,Other,ORIGINAL_UPLOAD
EV183,Mumbai EV Charging Station 183,Ather Grid,Maharashtra,Mumbai,"Sector 13, Mumbai",19.141311,72.918735,CCS2,30,5,13.63,45.0,Available,,,True,False,True,4.2,74,Other,ORIGINAL_UPLOAD
EV184,Solapur EV Charging Station 184,Tata Power,Maharashtra,Solapur,"Sector 41, Solapur",17.6418,75.838913,DC Fast,22,5,11.93,6.0,Available,,,False,False,True,4.3,173,Pune,ORIGINAL_UPLOAD
EV185,Mumbai EV Charging Station 185,ChargeZone,Maharashtra,Mumbai,"Sector 36, Mumbai",19.131025,72.828683,AC,30,2,14.39,37.0,Maintenance,,,False,False,False,3.8,72,Other,ORIGINAL_UPLOAD
EV186,Solapur EV Charging Station 186,Statiq,Maharashtra,Solapur,"Sector 35, Solapur",17.702638,75.98095,CCS2,30,8,14.8,14.0,Available,,,True,False,True,3.2,248,Pune,ORIGINAL_UPLOAD
EV187,Akola EV Charging Station 187,ChargeZone,Maharashtra,Akola,"Sector 32, Akola",20.638429,76.99967,Type 2,7,3,16.26,40.0,Available,Pune-Nagpur,3,False,False,True,3.4,92,Other,ORIGINAL_UPLOAD
EV188,Chandrapur EV Charging Station 188,Tata Power,Maharashtra,Chandrapur,"Sector 11, Chandrapur",19.931548,79.227909,CCS2,7,7,10.82,28.0,Busy,,,False,True,True,4.6,242,Other,ORIGINAL_UPLOAD
EV189,Kolhapur EV Charging Station 189,Tata Power,Maharashtra,Kolhapur,"Sector 46, Kolhapur",16.663672,74.243721,DC Fast,22,3,12.78,29.0,Available,,,True,False,True,4.7,97,Pune,ORIGINAL_UPLOAD
EV190,Nashik EV Charging Station 190,Statiq,Maharashtra,Nashik,"Sector 46, Nashik",19.92346,73.794391,Type 2,30,2,10.89,27.0,Maintenance,,,False,True,True,3.0,131,Nashik,ORIGINAL_UPLOAD
EV191,Solapur EV Charging Station 191,Ather Grid,Maharashtra,Solapur,"Sector 39, Solapur",17.717025,75.976436,AC,60,1,8.0,33.0,Busy,,,False,True,True,4.2,104,Pune,ORIGINAL_UPLOAD
EV192,Nagpur EV Charging Station 192,Tata Power,Maharashtra,Nagpur,"Sector 45, Nagpur",21.221031,79.139672,DC Fast,120,4,17.67,26.0,Available,Pune-Nagpur,5,False,False,False,4.2,182,Other,ORIGINAL_UPLOAD
EV193,Chandrapur EV Charging Station 193,Ather Grid,Maharashtra,Chandrapur,"Sector 30, Chandrapur",19.939053,79.337502,CCS2,30,4,15.84,25.0,Busy,,,False,False,False,3.9,4,Other,ORIGINAL_UPLOAD
EV194,Pune EV Charging Station 194,Statiq,Maharashtra,Pune,"Sector 2, Pune",18.489348,73.857949,DC Fast,7,5,16.65,40.0,Busy,Pune-Nagpur,1,False,False,True,4.9,40,Pune,ORIGINAL_UPLOAD
EV195,Amravati EV Charging Station 195,Tata Power,Maharashtra,Amravati,"Sector 14, Amravati",20.885284,77.806495,CCS2,7,3,16.27,44.0,Available,Pune-Nagpur,4,False,False,False,3.2,82,Other,ORIGINAL_UPLOAD
EV196,Chhatrapati Sambhajinagar EV Charging Station 196,ChargeZone,Maharashtra,Chhatrapati Sambhajinagar,"Sector 13, Chhatrapati Sambhajinagar",19.919008,75.279746,DC Fast,22,7,13.36,43.0,Maintenance,Pune-Nagpur,2,False,True,True,3.4,97,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV197,Nashik EV Charging Station 197,Statiq,Maharashtra,Nashik,"Sector 12, Nashik",20.055531,73.858153,CCS2,120,3,17.59,3.0,Busy,,,False,True,True,4.8,97,Nashik,ORIGINAL_UPLOAD
EV198,Amravati EV Charging Station 198,Tata Power,Maharashtra,Amravati,"Sector 42, Amravati",20.995867,77.760254,CCS2,22,2,13.88,42.0,Available,Pune-Nagpur,4,True,True,False,3.3,149,Other,ORIGINAL_UPLOAD
EV199,Solapur EV Charging Station 199,Statiq,Maharashtra,Solapur,"Sector 27, Solapur",17.643561,75.858247,DC Fast,30,5,14.22,23.0,Busy,,,False,True,False,4.6,213,Pune,ORIGINAL_UPLOAD
EV200,Kolhapur EV Charging Station 200,Statiq,Maharashtra,Kolhapur,"Sector 39, Kolhapur",16.72619,74.204258,Type 2,7,4,10.32,32.0,Available,,,True,False,True,3.9,218,Pune,ORIGINAL_UPLOAD
EV201,Akola EV Charging Station 201,Statiq,Maharashtra,Akola,"Sector 44, Akola",20.727626,77.061602,AC,120,2,13.16,13.0,Busy,Pune-Nagpur,3,True,True,True,3.1,51,Other,ORIGINAL_UPLOAD
EV202,Chandrapur EV Charging Station 202,ChargeZone,Maharashtra,Chandrapur,"Sector 36, Chandrapur",19.941011,79.35983,Type 2,22,1,9.46,19.0,Maintenance,,,False,False,True,3.8,228,Other,ORIGINAL_UPLOAD
EV203,Akola EV Charging Station 203,Jio-bp,Maharashtra,Akola,"Sector 23, Akola",20.723158,77.027216,CCS2,60,3,15.75,39.0,Available,Pune-Nagpur,3,False,False,True,4.1,60,Other,ORIGINAL_UPLOAD
EV204,Pune EV Charging Station 204,Tata Power,Maharashtra,Pune,"Sector 16, Pune",18.553634,73.879138,Type 2,60,5,11.43,23.0,Maintenance,Pune-Nagpur,1,True,True,True,4.1,213,Pune,ORIGINAL_UPLOAD
EV205,Nagpur EV Charging Station 205,ChargeZone,Maharashtra,Nagpur,"Sector 17, Nagpur",21.109061,79.08178,Type 2,120,2,17.33,19.0,Maintenance,Pune-Nagpur,5,True,True,True,4.7,239,Other,ORIGINAL_UPLOAD
EV206,Chandrapur EV Charging Station 206,Tata Power,Maharashtra,Chandrapur,"Sector 25, Chandrapur",19.984195,79.305839,AC,60,6,11.22,16.0,Available,,,True,False,False,3.9,205,Other,ORIGINAL_UPLOAD
EV207,Chhatrapati Sambhajinagar EV Charging Station 207,Statiq,Maharashtra,Chhatrapati Sambhajinagar,"Sector 20, Chhatrapati Sambhajinagar",19.935001,75.267043,AC,60,2,11.19,8.0,Maintenance,Pune-Nagpur,2,False,False,True,3.0,152,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV208,Amravati EV Charging Station 208,Jio-bp,Maharashtra,Amravati,"Sector 8, Amravati",20.996441,77.699989,DC Fast,7,3,10.99,16.0,Busy,Pune-Nagpur,4,False,False,True,3.1,114,Other,ORIGINAL_UPLOAD
EV209,Chandrapur EV Charging Station 209,Statiq,Maharashtra,Chandrapur,"Sector 38, Chandrapur",19.982873,79.324159,CCS2,22,1,12.35,21.0,Busy,,,True,True,False,4.8,194,Other,ORIGINAL_UPLOAD
EV210,Chhatrapati Sambhajinagar EV Charging Station 210,Tata Power,Maharashtra,Chhatrapati Sambhajinagar,"Sector 44, Chhatrapati Sambhajinagar",19.900432,75.367047,CCS2,30,6,8.45,21.0,Available,Pune-Nagpur,2,True,False,False,5.0,171,Chhatrapati Sambhajinagar,ORIGINAL_UPLOAD
EV211,Mumbai EV Charging Station 211,ChargeZone,Maharashtra,Mumbai,"Sector 35, Mumbai",19.048587,72.935489,CCS2,7,1,17.92,18.0,Maintenance,,,False,True,True,3.4,18,Other,ORIGINAL_UPLOAD
EV212,Mumbai EV Charging Station 212,Jio-bp,Maharashtra,Mumbai,"Sector 50, Mumbai",19.036863,72.801531,AC,30,2,8.1,37.0,Busy,,,True,False,True,4.0,137,Other,ORIGINAL_UPLOAD
EV213,Solapur EV Charging Station 213,Tata Power,Maharashtra,Solapur,"Sector 36, Solapur",17.634075,75.940902,DC Fast,60,2,13.83,22.0,Maintenance,,,False,False,False,4.2,161,Pune,ORIGINAL_UPLOAD
EV214,Mumbai EV Charging Station 214,ChargeZone,Maharashtra,Mumbai,"Sector 3, Mumbai",19.071203,72.917072,CCS2,22,8,15.94,0.0,Busy,,,True,True,False,4.0,176,Other,ORIGINAL_UPLOAD
EV215,Pune EV Charging Station 215,Ather Grid,Maharashtra,Pune,"Sector 16, Pune",18.529479,73.843751,Type 2,22,3,8.34,39.0,Maintenance,Pune-Nagpur,1,False,False,False,4.6,89,Pune,ORIGINAL_UPLOAD
EV216,Kolhapur EV Charging Station 216,Ather Grid,Maharashtra,Kolhapur,"Sector 21, Kolhapur",16.696594,74.185551,Type 2,60,5,8.31,8.0,Available,,,True,False,False,3.3,42,Pune,ORIGINAL_UPLOAD
EV217,Nashik EV Charging Station 217,Tata Power,Maharashtra,Nashik,"Sector 39, Nashik",19.972791,73.797905,Type 2,7,5,13.05,32.0,Maintenance,,,False,False,False,3.7,79,Nashik,ORIGINAL_UPLOAD
EV218,Nashik EV Charging Station 218,Ather Grid,Maharashtra,Nashik,"Sector 41, Nashik",20.069124,73.813636,CCS2,22,8,14.26,44.0,Busy,,,True,True,True,4.3,5,Nashik,ORIGINAL_UPLOAD
EV219,Mumbai EV Charging Station 219,Jio-bp,Maharashtra,Mumbai,"Sector 47, Mumbai",19.051025,72.957371,Type 2,30,2,13.04,8.0,Maintenance,,,False,False,False,4.8,21,Other,ORIGINAL_UPLOAD
EV220,Kolhapur EV Charging Station 220,ChargeZone,Maharashtra,Kolhapur,"Sector 45, Kolhapur",16.779508,74.169733,Type 2,60,5,9.49,11.0,Available,,,False,False,False,4.3,50,Pune,ORIGINAL_UPLOAD
EV221,Amravati EV Charging Station 221,Jio-bp,Maharashtra,Amravati,"Sector 47, Amravati",21.006554,77.766702,Type 2,30,5,17.45,28.0,Maintenance,Pune-Nagpur,4,False,False,True,4.0,176,Other,ORIGINAL_UPLOAD
EV222,Pune EV Charging Station 222,Statiq,Maharashtra,Pune,"Sector 33, Pune",18.528211,73.907625,DC Fast,7,3,8.21,21.0,Available,Pune-Nagpur,1,False,True,False,4.7,95,Pune,ORIGINAL_UPLOAD
EV223,Kolhapur EV Charging Station 223,Tata Power,Maharashtra,Kolhapur,"Sector 29, Kolhapur",16.691266,74.272127,CCS2,120,3,16.35,13.0,Available,,,False,False,True,3.5,18,Pune,ORIGINAL_UPLOAD
EV224,Nagpur EV Charging Station 224,Statiq,Maharashtra,Nagpur,"Sector 35, Nagpur",21.155456,79.089617,AC,30,7,16.14,5.0,Maintenance,Pune-Nagpur,5,True,False,False,3.3,152,Other,ORIGINAL_UPLOAD
EV225,Mumbai EV Charging Station 225,ChargeZone,Maharashtra,Mumbai,"Sector 34, Mumbai",18.99955,72.801313,Type 2,120,2,11.9,20.0,Available,,,True,True,True,4.0,177,Other,ORIGINAL_UPLOAD
